GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),Engine Coolant Temperature(°F)
Thu Jul 20 17:32:02 GMT+02:00 2023,20-lip-2023 17:32:02.029,22.5224281,51.15517656,63.684000235557505,9.954655647277832,218.92327880859375,224.60000610351562,-0.06,0.95,-0.29,154.39999676
Thu Jul 20 17:32:03 GMT+02:00 2023,20-lip-2023 17:32:03.031,22.52225179,51.15506298,64.40399609661108,9.954440116882324,219.24755859375,224.1999969482422,-0.03,1.0,-0.31,154.39999676
Thu Jul 20 17:32:04 GMT+02:00 2023,20-lip-2023 17:32:04.031,22.52206666,51.15494534,64.51199856567382,9.950139999389648,219.650390625,224.10000610351562,-0.03,1.02,-0.28,154.39999676
Thu Jul 20 17:32:05 GMT+02:00 2023,20-lip-2023 17:32:05.031,22.52189364,51.15483413,64.1879980249405,9.947610855102539,220.141357421875,224.5,-0.02,0.99,-0.27,156.19999671
Thu Jul 20 17:32:06 GMT+02:00 2023,20-lip-2023 17:32:06.032,22.52171552,51.15472094,63.467995297432026,9.953287124633789,220.5657958984375,224.60000610351562,-0.06,0.98,-0.26,156.19999671
Thu Jul 20 17:32:07 GMT+02:00 2023,20-lip-2023 17:32:07.032,22.52154017,51.15460796,62.96399750804903,9.942805290222168,221.063232421875,224.60000610351562,-0.01,0.99,-0.26,156.19999671
Thu Jul 20 17:32:08 GMT+02:00 2023,20-lip-2023 17:32:08.033,22.5213663,51.15449672,62.3519972496033,9.952890396118164,221.63604736328125,224.39999389648438,-0.04,0.93,-0.28,156.19999671
Thu Jul 20 17:32:09 GMT+02:00 2023,20-lip-2023 17:32:09.033,22.52118835,51.15438331,61.703996168136655,9.964546203613281,222.0526123046875,224.5,-0.04,0.96,-0.27,156.19999671
Thu Jul 20 17:32:10 GMT+02:00 2023,20-lip-2023 17:32:10.032,22.52102389,51.15427637,61.27200002479549,9.94210147857666,222.4627685546875,223.6999969482422,-0.09,1.05,-0.28,156.19999671
Thu Jul 20 17:32:11 GMT+02:00 2023,20-lip-2023 17:32:11.033,22.52085626,51.1541656,61.16399755573275,9.941949844360352,222.92376708984375,223.6999969482422,0.01,0.89,-0.28,156.19999671
Thu Jul 20 17:32:12 GMT+02:00 2023,20-lip-2023 17:32:12.033,22.52068353,51.15405302,60.73200141239158,9.949356079101562,223.2955322265625,224.10000610351562,-0.05,1.01,-0.29,156.19999671
Thu Jul 20 17:32:13 GMT+02:00 2023,20-lip-2023 17:32:13.033,22.52051514,51.15394464,60.659999766349756,9.948382377624512,223.736572265625,224.5,-0.04,0.94,-0.27,156.19999671
Thu Jul 20 17:32:14 GMT+02:00 2023,20-lip-2023 17:32:14.033,22.52034929,51.15383872,60.37200004863735,9.945242881774902,224.0357666015625,224.5,-0.06,0.98,-0.26,156.19999671
Thu Jul 20 17:32:15 GMT+02:00 2023,20-lip-2023 17:32:15.034,22.52018155,51.15373205,60.227996756553694,9.94354248046875,224.4027099609375,224.5,-0.08,0.97,-0.26,156.19999671
Thu Jul 20 17:32:16 GMT+02:00 2023,20-lip-2023 17:32:16.034,22.52001498,51.15362411,60.227996756553694,9.944695472717285,224.717529296875,224.1999969482422,-0.06,0.97,-0.29,156.19999671
Thu Jul 20 17:32:17 GMT+02:00 2023,20-lip-2023 17:32:17.034,22.51984682,51.15351587,60.839997014999426,9.94466781616211,224.6959228515625,224.10000610351562,-0.05,0.94,-0.26,156.19999671
Thu Jul 20 17:32:18 GMT+02:00 2023,20-lip-2023 17:32:18.035,22.51967785,51.15340737,61.09199590969092,9.942365646362305,224.76715087890625,224.39999389648438,-0.05,1.0,-0.25,156.19999671
Thu Jul 20 17:32:19 GMT+02:00 2023,20-lip-2023 17:32:19.034,22.51950729,51.15329944,60.947999484062166,9.946048736572266,224.8701171875,224.89999389648438,-0.03,0.98,-0.28,156.19999671
Thu Jul 20 17:32:20 GMT+02:00 2023,20-lip-2023 17:32:20.034,22.51933097,51.1531873,61.27200002479549,9.949735641479492,224.84039306640625,224.89999389648438,-0.05,0.98,-0.24,156.19999671
Thu Jul 20 17:32:21 GMT+02:00 2023,20-lip-2023 17:32:21.034,22.51916018,51.15307921,61.27200002479549,9.949333190917969,224.8565673828125,224.8000030517578,-0.1,1.02,-0.25,156.19999671
Thu Jul 20 17:32:22 GMT+02:00 2023,20-lip-2023 17:32:22.034,22.51899445,51.15297274,62.02799670886998,9.943037033081055,224.83203125,224.39999389648438,-0.06,0.96,-0.23,156.19999671
Thu Jul 20 17:32:23 GMT+02:00 2023,20-lip-2023 17:32:23.034,22.51882329,51.15286337,61.95599506282815,9.942235946655273,224.9246826171875,224.39999389648438,-0.1,0.97,-0.26,156.19999671
Thu Jul 20 17:32:24 GMT+02:00 2023,20-lip-2023 17:32:24.035,22.51865165,51.15275293,61.920001106262134,9.943116188049316,224.9075927734375,224.39999389648438,-0.03,1.12,-0.27,156.19999671
Thu Jul 20 17:32:25 GMT+02:00 2023,20-lip-2023 17:32:25.036,22.51847586,51.15263969,62.45999971866604,9.941773414611816,225.0799560546875,224.39999389648438,-0.04,0.95,-0.25,156.19999671
Thu Jul 20 17:32:26 GMT+02:00 2023,20-lip-2023 17:32:26.037,22.5183025,51.15252851,62.74799943637845,9.943319320678711,225.0225830078125,224.5,0.0,0.95,-0.25,156.19999671
Thu Jul 20 17:32:27 GMT+02:00 2023,20-lip-2023 17:32:27.038,22.51812827,51.15241698,62.85599503898629,9.942865371704102,224.90557861328125,224.39999389648438,-0.02,1.02,-0.27,156.19999671
Thu Jul 20 17:32:28 GMT+02:00 2023,20-lip-2023 17:32:28.037,22.51794788,51.15230082,63.21599640274053,9.95110034942627,224.7442626953125,224.39999389648438,-0.01,0.96,-0.26,156.19999671
Thu Jul 20 17:32:29 GMT+02:00 2023,20-lip-2023 17:32:29.038,22.51777651,51.15219238,63.396000517845096,9.958019256591797,224.603271484375,225.0,-0.04,1.01,-0.24,156.19999671
Thu Jul 20 17:32:30 GMT+02:00 2023,20-lip-2023 17:32:30.039,22.51760019,51.15207932,63.35999969482418,9.946653366088867,224.37591552734375,224.60000610351562,-0.06,1.02,-0.23,156.19999671
Thu Jul 20 17:32:31 GMT+02:00 2023,20-lip-2023 17:32:31.038,22.51742406,51.15196571,63.53999694347385,9.945144653320312,224.1484375,224.39999389648438,-0.03,0.97,-0.25,156.19999671
Thu Jul 20 17:32:32 GMT+02:00 2023,20-lip-2023 17:32:32.038,22.51724678,51.15185291,63.755995015144435,9.945263862609863,223.7398681640625,224.5,-0.02,0.94,-0.22,156.19999671
Thu Jul 20 17:32:33 GMT+02:00 2023,20-lip-2023 17:32:33.038,22.51706471,51.15173591,63.575997766494766,9.94721794128418,223.19622802734375,224.5,0.0,1.0,-0.21,156.19999671
Thu Jul 20 17:32:34 GMT+02:00 2023,20-lip-2023 17:32:34.039,22.51689449,51.15162853,62.49600054168695,9.942755699157715,222.88885498046875,225.0,-0.03,0.96,-0.2,156.19999671
Thu Jul 20 17:32:35 GMT+02:00 2023,20-lip-2023 17:32:35.040,22.51671989,51.15151898,61.920001106262134,9.95002555847168,222.48876953125,224.89999389648438,-0.04,1.01,-0.23,156.19999671
Thu Jul 20 17:32:36 GMT+02:00 2023,20-lip-2023 17:32:36.041,22.51654496,51.15140661,61.703996168136655,9.943922996520996,222.29254150390625,224.39999389648438,-0.03,0.95,-0.25,156.19999671
Thu Jul 20 17:32:37 GMT+02:00 2023,20-lip-2023 17:32:37.040,22.51637457,51.15129675,61.37999562740333,9.975269317626953,222.13232421875,224.1999969482422,-0.05,0.98,-0.24,156.19999671
Thu Jul 20 17:32:38 GMT+02:00 2023,20-lip-2023 17:32:38.041,22.51620626,51.15118773,60.58799812030793,9.95256233215332,222.1080322265625,224.10000610351562,-0.06,0.98,-0.24,156.19999671
Thu Jul 20 17:32:39 GMT+02:00 2023,20-lip-2023 17:32:39.041,22.51603976,51.15108047,59.86799539279946,9.946783065795898,221.8953857421875,224.10000610351562,0.0,1.0,-0.23,156.19999671
Thu Jul 20 17:32:40 GMT+02:00 2023,20-lip-2023 17:32:40.041,22.51587582,51.15097467,58.896000637054385,9.943617820739746,221.8863525390625,224.10000610351562,-0.05,1.01,-0.23,156.19999671
Thu Jul 20 17:32:41 GMT+02:00 2023,20-lip-2023 17:32:41.041,22.51571005,51.15086746,57.63599929714201,9.951000213623047,221.8377685546875,224.1999969482422,-0.01,0.98,-0.24,156.19999671
Thu Jul 20 17:32:42 GMT+02:00 2023,20-lip-2023 17:32:42.041,22.51555944,51.15077177,53.81999788761141,9.943787574768066,221.75579833984375,224.6999969482422,0.03,0.99,-0.09,156.19999671
Thu Jul 20 17:32:43 GMT+02:00 2023,20-lip-2023 17:32:43.043,22.51541889,51.15068532,46.61999807834627,9.943740844726562,221.6473388671875,225.8000030517578,0.06,1.02,-0.04,156.19999671
Thu Jul 20 17:32:44 GMT+02:00 2023,20-lip-2023 17:32:44.043,22.5152974,51.15061277,37.187998740196235,9.946313858032227,221.51953125,226.8000030517578,0.08,1.01,0.04,156.19999671
Thu Jul 20 17:32:45 GMT+02:00 2023,20-lip-2023 17:32:45.042,22.51520507,51.15056143,28.439999589920035,9.946148872375488,221.4490966796875,228.89999389648438,0.11,0.95,-0.2,156.19999671
Thu Jul 20 17:32:46 GMT+02:00 2023,20-lip-2023 17:32:46.045,22.51510663,51.15052728,28.079999942779523,9.950749397277832,221.39715576171875,242.1999969482422,0.2,1.02,-0.31,156.19999671
Thu Jul 20 17:32:47 GMT+02:00 2023,20-lip-2023 17:32:47.044,22.5149946,51.1505119,31.06799958896636,9.944839477539062,221.27337646484375,260.20001220703125,0.2,0.98,-0.45,156.19999671
Thu Jul 20 17:32:48 GMT+02:00 2023,20-lip-2023 17:32:48.043,22.51486131,51.15051663,35.78399754142765,9.943251609802246,221.17401123046875,276.0,0.06,0.92,-0.44,156.19999671
Thu Jul 20 17:32:49 GMT+02:00 2023,20-lip-2023 17:32:49.044,22.51470879,51.15053079,40.75199782180789,9.946342468261719,220.90289306640625,279.3999938964844,-0.08,0.94,-0.35,156.19999671
Thu Jul 20 17:32:50 GMT+02:00 2023,20-lip-2023 17:32:50.043,22.51454009,51.15054785,44.92799716186528,9.942720413208008,220.565673828125,279.3999938964844,-0.1,0.95,-0.3,156.19999671
Thu Jul 20 17:32:51 GMT+02:00 2023,20-lip-2023 17:32:51.043,22.51435535,51.15056662,48.74399857139588,9.943766593933105,220.32366943359375,279.20001220703125,-0.18,0.95,-0.3,156.19999671
Thu Jul 20 17:32:52 GMT+02:00 2023,20-lip-2023 17:32:52.043,22.5141496,51.15058713,52.19999861717224,9.947220802307129,219.886474609375,279.20001220703125,-0.12,0.93,-0.31,156.19999671
Thu Jul 20 17:32:53 GMT+02:00 2023,20-lip-2023 17:32:53.043,22.5139389,51.1506088,55.1160000505447,9.946794509887695,219.39398193359375,279.79998779296875,-0.01,0.93,-0.23,156.19999671
Thu Jul 20 17:32:54 GMT+02:00 2023,20-lip-2023 17:32:54.044,22.51373162,51.15062629,54.863997722625754,9.943731307983398,219.1365966796875,277.3999938964844,-0.14,1.02,-0.26,156.19999671
Thu Jul 20 17:32:55 GMT+02:00 2023,20-lip-2023 17:32:55.044,22.51350882,51.15064796,57.27599793338777,9.943610191345215,218.836669921875,279.5,0.05,0.97,-0.36,156.19999671
Thu Jul 20 17:32:56 GMT+02:00 2023,20-lip-2023 17:32:56.043,22.5132784,51.15067247,59.83200143623344,9.943784713745117,218.33734130859375,280.3999938964844,-0.02,0.91,-0.25,156.19999671
Thu Jul 20 17:32:57 GMT+02:00 2023,20-lip-2023 17:32:57.044,22.513037,51.15069924,61.3080008478164,9.943803787231445,217.9759521484375,280.1000061035156,-0.07,0.98,-0.3,156.19999671
Thu Jul 20 17:32:58 GMT+02:00 2023,20-lip-2023 17:32:58.044,22.51279464,51.15072637,62.13599917793272,9.943265914916992,217.5223388671875,280.3999938964844,0.03,1.02,-0.27,156.19999671
Thu Jul 20 17:32:59 GMT+02:00 2023,20-lip-2023 17:32:59.043,22.51255253,51.15075965,62.67599779033662,9.947957992553711,217.111572265625,283.79998779296875,0.08,0.97,-0.28,156.19999671
Thu Jul 20 17:33:00 GMT+02:00 2023,20-lip-2023 17:33:00.044,22.51230965,51.15080807,62.67599779033662,9.947286605834961,216.8201904296875,289.1000061035156,0.07,0.97,-0.29,156.19999671
Thu Jul 20 17:33:01 GMT+02:00 2023,20-lip-2023 17:33:01.044,22.51208631,51.15086376,62.999998331069946,9.94334602355957,216.614990234375,293.8999938964844,0.03,0.93,-0.25,156.19999671
Thu Jul 20 17:33:02 GMT+02:00 2023,20-lip-2023 17:33:02.046,22.51186316,51.15093157,62.63999696731571,9.942953109741211,216.27777099609375,297.29998779296875,0.13,1.04,-0.23,156.19999671
Thu Jul 20 17:33:03 GMT+02:00 2023,20-lip-2023 17:33:03.046,22.51164591,51.15100048,60.08400033092494,9.942748069763184,216.197265625,298.0,0.02,0.97,-0.13,156.19999671
Thu Jul 20 17:33:04 GMT+02:00 2023,20-lip-2023 17:33:04.046,22.51143192,51.15106333,58.82399899101256,3.7975707054138184,215.79180908203125,293.8999938964844,-0.31,1.01,-0.11,156.19999671
Thu Jul 20 17:33:05 GMT+02:00 2023,20-lip-2023 17:33:05.048,22.51120404,51.15110697,57.4919994382858,3.798567771911621,215.5770263671875,284.5,-0.2,1.03,-0.05,156.19999671
Thu Jul 20 17:33:06 GMT+02:00 2023,20-lip-2023 17:33:06.048,22.51099149,51.15113741,53.711998851776116,3.795269727706909,215.574462890625,280.1000061035156,0.0,1.07,-0.08,156.19999671
Thu Jul 20 17:33:07 GMT+02:00 2023,20-lip-2023 17:33:07.048,22.51078415,51.15115789,51.08399713611607,3.795152425765991,216.0780029296875,278.3999938964844,-0.06,0.99,-0.26,156.19999671
Thu Jul 20 17:33:08 GMT+02:00 2023,20-lip-2023 17:33:08.048,22.51057717,51.15117746,50.50799770069125,3.7950949668884277,216.357666015625,278.3999938964844,-0.01,1.04,-0.22,156.19999671
Thu Jul 20 17:33:09 GMT+02:00 2023,20-lip-2023 17:33:09.049,22.51037952,51.15119758,49.211998970985405,3.7949604988098145,216.7022705078125,279.8999938964844,0.06,0.87,-0.23,156.19999671
Thu Jul 20 17:33:10 GMT+02:00 2023,20-lip-2023 17:33:10.048,22.51018952,51.15123033,48.59999871253967,3.7955660820007324,216.65887451171875,286.8999938964844,0.25,0.93,-0.32,156.19999671
Thu Jul 20 17:33:11 GMT+02:00 2023,20-lip-2023 17:33:11.048,22.51001812,51.15128579,48.45599885368347,3.796294689178467,216.59722900390625,301.8999938964844,0.39,0.96,-0.34,156.19999671
Thu Jul 20 17:33:12 GMT+02:00 2023,20-lip-2023 17:33:12.048,22.50988347,51.15136792,47.30399998283383,3.8056952953338623,216.65167236328125,320.0,0.33,0.97,-0.36,156.19999671
Thu Jul 20 17:33:13 GMT+02:00 2023,20-lip-2023 17:33:13.049,22.50979287,51.15146946,47.0879984779358,3.8088676929473877,216.756591796875,336.70001220703125,0.34,0.9,-0.36,157.99999666
Thu Jul 20 17:33:14 GMT+02:00 2023,20-lip-2023 17:33:14.050,22.50975604,51.15158254,47.01600026512142,3.8054816722869873,216.5865478515625,354.5,0.42,1.01,-0.34,157.99999666
Thu Jul 20 17:33:15 GMT+02:00 2023,20-lip-2023 17:33:15.049,22.50976746,51.15169741,47.01600026512142,3.8051555156707764,216.55419921875,8.100000381469727,0.0,1.04,-0.32,157.99999666
Thu Jul 20 17:33:16 GMT+02:00 2023,20-lip-2023 17:33:16.050,22.50979576,51.15181873,48.6720003585815,3.799001455307007,216.468994140625,9.399999618530273,-0.02,0.95,-0.35,157.99999666
Thu Jul 20 17:33:17 GMT+02:00 2023,20-lip-2023 17:33:17.049,22.5098288,51.15194244,50.68799838256837,3.798957586288452,216.60015869140625,10.300000190734863,-0.01,1.02,-0.3,157.99999666
Thu Jul 20 17:33:18 GMT+02:00 2023,20-lip-2023 17:33:18.050,22.50986343,51.15206496,51.6959973945618,3.7952215671539307,216.8153076171875,10.699999809265137,0.0,0.97,-0.31,157.99999666
Thu Jul 20 17:33:19 GMT+02:00 2023,20-lip-2023 17:33:19.050,22.50990132,51.15219375,52.84799969863889,3.7949025630950928,216.7196044921875,10.800000190734863,-0.01,1.0,-0.28,157.99999666
Thu Jul 20 17:33:20 GMT+02:00 2023,20-lip-2023 17:33:20.051,22.5099401,51.15232342,53.38799831104279,3.7925994396209717,217.01519775390625,11.0,-0.05,0.91,-0.31,157.99999666
Thu Jul 20 17:33:21 GMT+02:00 2023,20-lip-2023 17:33:21.051,22.50998134,51.15245944,53.711998851776116,3.7945916652679443,217.05157470703125,10.899999618530273,-0.03,0.97,-0.27,157.99999666
Thu Jul 20 17:33:22 GMT+02:00 2023,20-lip-2023 17:33:22.050,22.51002234,51.15259191,54.25199746418002,3.7949774265289307,217.218017578125,11.100000381469727,-0.04,0.96,-0.32,157.99999666
Thu Jul 20 17:33:23 GMT+02:00 2023,20-lip-2023 17:33:23.051,22.51006324,51.15272629,55.29599729919437,3.7950189113616943,217.31341552734375,11.100000381469727,-0.05,0.93,-0.27,157.99999666
Thu Jul 20 17:33:24 GMT+02:00 2023,20-lip-2023 17:33:24.050,22.51010598,51.15286588,55.47599798107149,3.7977488040924072,217.4420166015625,10.5,-0.1,1.09,-0.24,157.99999666
Thu Jul 20 17:33:25 GMT+02:00 2023,20-lip-2023 17:33:25.050,22.51014271,51.15299969,56.519997816085834,3.7951133251190186,217.719970703125,10.100000381469727,0.0,1.0,-0.27,157.99999666
Thu Jul 20 17:33:26 GMT+02:00 2023,20-lip-2023 17:33:26.051,22.51018311,51.15313723,56.26799892139434,3.7952988147735596,217.74365234375,10.699999809265137,-0.03,0.95,-0.23,157.99999666
Thu Jul 20 17:33:27 GMT+02:00 2023,20-lip-2023 17:33:27.051,22.51022357,51.15327469,55.58399701690678,3.7956175804138184,217.79248046875,10.5,-0.07,0.99,-0.3,157.99999666
Thu Jul 20 17:33:28 GMT+02:00 2023,20-lip-2023 17:33:28.051,22.51026503,51.15341235,56.08799823951722,3.795525074005127,217.7371826171875,10.699999809265137,-0.04,0.95,-0.29,157.99999666
Thu Jul 20 17:33:29 GMT+02:00 2023,20-lip-2023 17:33:29.050,22.51030907,51.15355431,56.159999885559046,3.798673629760742,217.57867431640625,10.800000190734863,-0.05,1.01,-0.24,157.99999666
Thu Jul 20 17:33:30 GMT+02:00 2023,20-lip-2023 17:33:30.050,22.5103496,51.15369175,55.872000167846636,3.798164129257202,217.65753173828125,10.800000190734863,-0.03,0.99,-0.26,157.99999666
Thu Jul 20 17:33:31 GMT+02:00 2023,20-lip-2023 17:33:31.050,22.51039268,51.15382693,55.79999852180481,3.7954494953155518,217.5665283203125,10.800000190734863,-0.13,0.99,-0.26,157.99999666
Thu Jul 20 17:33:32 GMT+02:00 2023,20-lip-2023 17:33:32.050,22.51043415,51.1539701,56.77200014400478,3.798182725906372,217.2894287109375,10.199999809265137,-0.08,0.88,-0.25,157.99999666
Thu Jul 20 17:33:33 GMT+02:00 2023,20-lip-2023 17:33:33.051,22.51047172,51.15410531,57.27599793338777,3.7956950664520264,217.16595458984375,10.0,-0.04,0.95,-0.27,157.99999666
Thu Jul 20 17:33:34 GMT+02:00 2023,20-lip-2023 17:33:34.050,22.51051401,51.15424724,57.8879981918335,3.796663522720337,216.982177734375,10.600000381469727,-0.07,1.08,-0.27,157.99999666
Thu Jul 20 17:33:35 GMT+02:00 2023,20-lip-2023 17:33:35.051,22.51055524,51.15439021,58.35599515819558,3.795707941055298,216.9569091796875,10.5,-0.02,0.97,-0.27,157.99999666
Thu Jul 20 17:33:36 GMT+02:00 2023,20-lip-2023 17:33:36.051,22.51059907,51.15453472,59.03999706268314,3.7952780723571777,216.7178955078125,10.5,-0.04,1.01,-0.28,157.99999666
Thu Jul 20 17:33:37 GMT+02:00 2023,20-lip-2023 17:33:37.052,22.51064192,51.15468533,59.83200143623344,3.7973849773406982,216.5948486328125,10.100000381469727,-0.03,0.92,-0.23,157.99999666
Thu Jul 20 17:33:38 GMT+02:00 2023,20-lip-2023 17:33:38.052,22.51068228,51.15482751,60.12000115394585,3.794877767562866,216.52642822265625,9.899999618530273,-0.04,0.94,-0.3,157.99999666
Thu Jul 20 17:33:39 GMT+02:00 2023,20-lip-2023 17:33:39.053,22.51072363,51.1549746,59.939997038841284,3.794893503189087,216.4642333984375,9.5,-0.08,0.97,-0.26,157.99999666
Thu Jul 20 17:33:40 GMT+02:00 2023,20-lip-2023 17:33:40.053,22.51076641,51.15512773,60.5159964742661,3.798109292984009,216.3155517578125,10.199999809265137,-0.01,1.01,-0.27,157.99999666
Thu Jul 20 17:33:41 GMT+02:00 2023,20-lip-2023 17:33:41.053,22.51080982,51.15527666,60.947999484062166,3.797816276550293,216.39874267578125,10.399999618530273,-0.01,0.98,-0.25,157.99999666
Thu Jul 20 17:33:42 GMT+02:00 2023,20-lip-2023 17:33:42.053,22.51085423,51.15542448,61.235999201774575,3.7958123683929443,216.405517578125,11.0,-0.05,0.97,-0.27,157.99999666
Thu Jul 20 17:33:43 GMT+02:00 2023,20-lip-2023 17:33:43.054,22.51089707,51.15557534,61.632001388549725,3.796834707260132,216.3060302734375,10.300000190734863,-0.02,0.96,-0.25,157.99999666
Thu Jul 20 17:33:44 GMT+02:00 2023,20-lip-2023 17:33:44.053,22.51094043,51.15572629,61.48799809646607,3.797131299972534,216.147705078125,10.199999809265137,-0.07,1.05,-0.22,157.99999666
Thu Jul 20 17:33:45 GMT+02:00 2023,20-lip-2023 17:33:45.053,22.51098308,51.15587775,61.632001388549725,3.798649787902832,216.16131591796875,10.300000190734863,-0.06,0.88,-0.24,157.99999666
Thu Jul 20 17:33:46 GMT+02:00 2023,20-lip-2023 17:33:46.053,22.51102584,51.15602755,61.02000113010399,3.7964894771575928,215.8011474609375,10.100000381469727,0.01,1.05,-0.24,157.99999666
Thu Jul 20 17:33:47 GMT+02:00 2023,20-lip-2023 17:33:47.053,22.51106857,51.15617563,60.19199593353278,3.7962467670440674,215.907958984375,10.199999809265137,-0.02,0.98,-0.25,157.99999666
Thu Jul 20 17:33:48 GMT+02:00 2023,20-lip-2023 17:33:48.053,22.51111121,51.15632763,59.7239989671707,3.798924207687378,215.77032470703125,10.300000190734863,-0.04,0.95,-0.26,157.99999666
Thu Jul 20 17:33:49 GMT+02:00 2023,20-lip-2023 17:33:49.053,22.51115446,51.15647338,59.29199595737464,3.7981889247894287,215.67657470703125,10.399999618530273,-0.03,0.96,-0.22,157.99999666
Thu Jul 20 17:33:50 GMT+02:00 2023,20-lip-2023 17:33:50.053,22.51119651,51.15661241,58.46399762725832,3.794828414916992,215.6314697265625,10.699999809265137,-0.06,0.93,-0.24,157.99999666
Thu Jul 20 17:33:51 GMT+02:00 2023,20-lip-2023 17:33:51.053,22.51123903,51.15675526,58.24799955558774,3.7948248386383057,215.45367431640625,10.600000381469727,0.06,1.06,-0.2,157.99999666
Thu Jul 20 17:33:52 GMT+02:00 2023,20-lip-2023 17:33:52.054,22.51128172,51.15689528,56.84399835681916,3.794917345046997,215.57330322265625,10.699999809265137,0.0,0.97,-0.32,157.99999666
Thu Jul 20 17:33:53 GMT+02:00 2023,20-lip-2023 17:33:53.053,22.51132502,51.157038,56.627996851921125,3.794771671295166,215.344482421875,10.899999618530273,-0.03,1.02,-0.25,157.99999666
Thu Jul 20 17:33:54 GMT+02:00 2023,20-lip-2023 17:33:54.056,22.51136691,51.15717653,56.48399699306492,3.794994592666626,215.2735595703125,10.800000190734863,-0.02,1.02,-0.23,157.99999666
Thu Jul 20 17:33:55 GMT+02:00 2023,20-lip-2023 17:33:55.057,22.5114068,51.1573146,55.943998380661014,3.7952725887298584,215.22900390625,10.199999809265137,-0.03,0.91,-0.26,157.99999666
Thu Jul 20 17:33:56 GMT+02:00 2023,20-lip-2023 17:33:56.057,22.51144922,51.15745629,55.872000167846636,3.7975428104400635,214.8643798828125,10.699999809265137,-0.01,0.92,-0.25,157.99999666
Thu Jul 20 17:33:57 GMT+02:00 2023,20-lip-2023 17:33:57.057,22.51149017,51.15758881,55.69199948596952,3.7949039936065674,214.7401123046875,10.899999618530273,-0.02,0.93,-0.26,157.99999666
Thu Jul 20 17:33:58 GMT+02:00 2023,20-lip-2023 17:33:58.059,22.51153216,51.15772449,55.18799826335908,3.794909954071045,214.58831787109375,11.0,-0.07,0.98,-0.23,157.99999666
Thu Jul 20 17:33:59 GMT+02:00 2023,20-lip-2023 17:33:59.059,22.51157434,51.15786005,55.29599729919437,3.7956767082214355,214.4417724609375,10.800000190734863,-0.06,0.98,-0.26,157.99999666
Thu Jul 20 17:34:00 GMT+02:00 2023,20-lip-2023 17:34:00.060,22.51161532,51.157995,54.89999854564667,3.7966222763061523,214.32257080078125,10.699999809265137,-0.03,1.05,-0.26,157.99999666
Thu Jul 20 17:34:01 GMT+02:00 2023,20-lip-2023 17:34:01.061,22.51165806,51.15813615,55.83599934482572,3.800799608230591,214.2899169921875,11.0,-0.03,0.99,-0.23,157.99999666
Thu Jul 20 17:34:02 GMT+02:00 2023,20-lip-2023 17:34:02.060,22.51169867,51.15826858,56.08799823951722,3.796480417251587,214.3203125,10.899999618530273,-0.08,0.97,-0.25,157.99999666
Thu Jul 20 17:34:03 GMT+02:00 2023,20-lip-2023 17:34:03.061,22.51174329,51.15840989,57.05999986171719,3.7965123653411865,214.23187255859375,11.199999809265137,-0.03,0.92,-0.26,157.99999666
Thu Jul 20 17:34:04 GMT+02:00 2023,20-lip-2023 17:34:04.062,22.51178809,51.15854925,57.20399972057339,3.798698902130127,214.1690673828125,11.199999809265137,-0.07,0.99,-0.29,157.99999666
Thu Jul 20 17:34:05 GMT+02:00 2023,20-lip-2023 17:34:05.063,22.51183258,51.15869114,58.06799544048317,3.7976953983306885,214.1358642578125,11.300000190734863,-0.04,0.94,-0.29,157.99999666
Thu Jul 20 17:34:06 GMT+02:00 2023,20-lip-2023 17:34:06.063,22.51187795,51.15883395,58.75199734497073,3.7990455627441406,214.213623046875,11.199999809265137,-0.06,0.9,-0.28,157.99999666
Thu Jul 20 17:34:07 GMT+02:00 2023,20-lip-2023 17:34:07.063,22.5119227,51.15897746,58.9320014600753,3.80016827583313,214.2139892578125,11.199999809265137,-0.05,0.95,-0.27,157.99999666
Thu Jul 20 17:34:08 GMT+02:00 2023,20-lip-2023 17:34:08.064,22.51196784,51.15912194,58.896000637054385,3.8239643573760986,214.19866943359375,11.300000190734863,-0.02,1.01,-0.22,157.99999666
Thu Jul 20 17:34:09 GMT+02:00 2023,20-lip-2023 17:34:09.065,22.51201386,51.15926682,56.48399699306492,3.8292856216430664,214.221923828125,11.800000190734863,-0.01,0.97,-0.16,157.99999666
Thu Jul 20 17:34:10 GMT+02:00 2023,20-lip-2023 17:34:10.066,22.51205598,51.1593952,52.55999998092648,3.8216981887817383,214.2198486328125,11.5,0.01,0.96,-0.17,157.99999666
Thu Jul 20 17:34:11 GMT+02:00 2023,20-lip-2023 17:34:11.065,22.51209856,51.15952123,50.76000002861019,3.833682060241699,214.154541015625,12.199999809265137,0.0,1.01,-0.22,157.99999666
Thu Jul 20 17:34:12 GMT+02:00 2023,20-lip-2023 17:34:12.066,22.51213924,51.15964735,49.03199828910829,3.809412956237793,214.18524169921875,11.300000190734863,-0.11,0.97,-0.18,157.99999666
Thu Jul 20 17:34:13 GMT+02:00 2023,20-lip-2023 17:34:13.066,22.51216772,51.15976757,48.38399720764164,3.8563385009765625,214.23541259765625,7.699999809265137,-0.12,0.91,-0.15,157.99999666
