 Device Time,GPS Speed(km/h),Engine Coolant Temperature(°F)
20-lip-2023 17:28:06.957,67.28400014019007,159.79999661
20-lip-2023 17:28:07.958,67.6080006809234,159.79999661
20-lip-2023 17:28:08.958,68.07599764728548,159.79999661
20-lip-2023 17:28:09.958,68.36399736499789,159.79999661
20-lip-2023 17:28:10.958,68.83200119781486,157.99999666
20-lip-2023 17:28:11.959,69.94799924564359,157.99999666
20-lip-2023 17:28:12.960,71.09999811649323,157.99999666
20-lip-2023 17:28:13.959,72.21599616432195,157.99999666
20-lip-2023 17:28:14.961,72.89999806880951,157.99999666
20-lip-2023 17:28:15.961,73.79999804496765,157.99999666
20-lip-2023 17:28:16.960,73.58399997329707,157.99999666
20-lip-2023 17:28:17.960,73.79999804496765,157.99999666
20-lip-2023 17:28:18.961,74.37599748039247,157.99999666
20-lip-2023 17:28:19.963,74.59199555206305,157.99999666
20-lip-2023 17:28:20.962,74.9879977388382,157.99999666
20-lip-2023 17:28:21.962,75.20399581050879,157.99999666
20-lip-2023 17:28:22.963,75.45599470520028,157.99999666
20-lip-2023 17:28:23.966,75.70800046634668,157.99999666
20-lip-2023 17:28:24.965,75.56399717426302,157.99999666
20-lip-2023 17:28:25.966,75.02399856185912,157.99999666
20-lip-2023 17:28:26.968,74.12399858570097,157.99999666
20-lip-2023 17:28:27.969,73.151996963501,157.99999666
20-lip-2023 17:28:28.970,72.17999534130104,157.99999666
20-lip-2023 17:28:29.970,71.20800058555596,157.99999666
20-lip-2023 17:28:30.971,70.30800060939782,157.99999666
20-lip-2023 17:28:31.970,69.29999816417694,157.99999666
20-lip-2023 17:28:32.971,68.54400148010245,157.99999666
20-lip-2023 17:28:33.971,67.28400014019007,157.99999666
20-lip-2023 17:28:34.972,66.52799658966069,157.99999666
20-lip-2023 17:28:35.972,65.5200010108947,157.99999666
20-lip-2023 17:28:36.973,64.7279966373444,157.99999666
20-lip-2023 17:28:37.973,64.9799955320359,157.99999666
20-lip-2023 17:28:38.974,66.0239988002777,157.99999666
20-lip-2023 17:28:39.974,67.49999821186066,157.99999666
20-lip-2023 17:28:40.975,68.75999955177303,157.99999666
20-lip-2023 17:28:41.974,70.235998963356,157.99999666
20-lip-2023 17:28:42.974,71.60399590587622,157.99999666
20-lip-2023 17:28:43.975,72.53999670505527,157.99999666
20-lip-2023 17:28:44.976,74.05199693965915,157.99999666
20-lip-2023 17:28:45.976,75.85199689197543,157.99999666
20-lip-2023 17:28:46.976,77.39999794960022,157.99999666
20-lip-2023 17:28:47.977,78.08399985408778,157.99999666
20-lip-2023 17:28:48.977,79.55999926567074,157.99999666
20-lip-2023 17:28:49.977,80.7839997825622,157.99999666
20-lip-2023 17:28:50.978,80.89199538517005,157.99999666
20-lip-2023 17:28:51.978,81.10800032329553,157.99999666
20-lip-2023 17:28:52.977,80.42399841880797,157.99999666
20-lip-2023 17:28:53.978,80.85599456214914,157.99999666
20-lip-2023 17:28:54.978,80.56799484443673,157.99999666
20-lip-2023 17:28:55.978,80.02799623203282,157.99999666
20-lip-2023 17:28:56.978,79.52399844264983,157.99999666
20-lip-2023 17:28:57.978,79.73999651432041,157.99999666
20-lip-2023 17:28:58.978,78.83999653816227,157.99999666
20-lip-2023 17:28:59.978,78.08399985408778,157.99999666
20-lip-2023 17:29:00.978,76.53599879646299,157.99999666
20-lip-2023 17:29:01.978,75.45599470520028,157.99999666
20-lip-2023 17:29:02.978,74.30399583435064,157.99999666
20-lip-2023 17:29:03.978,73.07999531745918,157.99999666
20-lip-2023 17:29:04.978,74.01599611663823,157.99999666
20-lip-2023 17:29:05.978,75.16799498748787,157.99999666
20-lip-2023 17:29:06.978,76.21199825572967,157.99999666
20-lip-2023 17:29:07.978,77.18399987792964,157.99999666
20-lip-2023 17:29:08.978,78.26399710273745,157.99999666
20-lip-2023 17:29:09.978,79.23599872493742,157.99999666
20-lip-2023 17:29:10.978,80.20800034713739,157.99999666
20-lip-2023 17:29:11.978,81.35999921798702,157.99999666
20-lip-2023 17:29:12.979,82.22399837112425,157.99999666
20-lip-2023 17:29:13.978,83.23200081634513,157.99999666
20-lip-2023 17:29:14.978,83.9159958543778,156.19999671
20-lip-2023 17:29:15.979,84.13200079250328,156.19999671
20-lip-2023 17:29:16.978,84.23999639511112,156.19999671
20-lip-2023 17:29:17.979,84.09599996948236,156.19999671
20-lip-2023 17:29:18.979,84.1679947490693,156.19999671
20-lip-2023 17:29:19.980,84.05999914646145,156.19999671
20-lip-2023 17:29:20.980,84.09599996948236,156.19999671
20-lip-2023 17:29:21.980,84.20399557209021,156.19999671
20-lip-2023 17:29:22.980,84.13200079250328,156.19999671
20-lip-2023 17:29:23.980,83.84400107479087,156.19999671
20-lip-2023 17:29:24.981,83.55599449062356,156.19999671
20-lip-2023 17:29:25.982,83.77199942874904,156.19999671
20-lip-2023 17:29:26.981,82.83599862956999,156.19999671
20-lip-2023 17:29:27.982,81.46799482059487,156.19999671
20-lip-2023 17:29:28.982,80.20800034713739,156.19999671
20-lip-2023 17:29:29.983,79.27199954795833,156.19999671
20-lip-2023 17:29:30.984,78.44400121784201,156.19999671
20-lip-2023 17:29:31.985,77.6159960212708,156.19999671
20-lip-2023 17:29:32.986,76.10399578666693,156.19999671
20-lip-2023 17:29:33.987,74.59199555206305,156.19999671
20-lip-2023 17:29:34.987,69.58799788188935,156.19999671
20-lip-2023 17:29:35.987,64.9799955320359,156.19999671
20-lip-2023 17:29:36.986,61.3080008478164,156.19999671
20-lip-2023 17:29:37.987,57.16799889755248,156.19999671
20-lip-2023 17:29:38.987,55.54799962711331,156.19999671
20-lip-2023 17:29:39.987,54.32399911022185,156.19999671
20-lip-2023 17:29:40.987,52.48799833488465,156.19999671
20-lip-2023 17:29:41.986,48.16799913597106,156.19999671
20-lip-2023 17:29:42.987,46.79999876022339,156.19999671
20-lip-2023 17:29:43.987,47.95199763107303,156.19999671
20-lip-2023 17:29:44.987,50.03999730110172,156.19999671
20-lip-2023 17:29:45.989,52.30799765300753,156.19999671
20-lip-2023 17:29:46.989,54.32399911022185,156.19999671
20-lip-2023 17:29:47.990,56.231998098373424,156.19999671
20-lip-2023 17:29:48.989,58.10399626350409,156.19999671
20-lip-2023 17:29:49.990,60.26399757957461,156.19999671
20-lip-2023 17:29:50.991,62.13599917793272,156.19999671
20-lip-2023 17:29:51.991,64.15199720191958,156.19999671
20-lip-2023 17:29:52.993,66.27599769496919,156.19999671
20-lip-2023 17:29:53.994,68.11199847030639,156.19999671
20-lip-2023 17:29:54.995,70.12799649429326,156.19999671
20-lip-2023 17:29:55.996,71.78400002098078,156.19999671
20-lip-2023 17:29:56.995,73.90800051403039,156.19999671
20-lip-2023 17:29:57.997,75.42000074863427,156.19999671
20-lip-2023 17:29:58.996,76.71599604511266,156.19999671
20-lip-2023 17:29:59.998,78.04799903106687,156.19999671
20-lip-2023 17:30:00.999,78.69600011253351,156.19999671
20-lip-2023 17:30:01.998,79.55999926567074,156.19999671
20-lip-2023 17:30:02.998,79.955994585991,156.19999671
20-lip-2023 17:30:03.999,80.38799759578706,156.19999671
20-lip-2023 17:30:05.000,81.0359986772537,156.19999671
20-lip-2023 17:30:06.001,81.57599728965761,156.19999671
20-lip-2023 17:30:07.001,81.89999783039093,156.19999671
20-lip-2023 17:30:08.002,81.2879975719452,156.19999671
20-lip-2023 17:30:09.001,80.2440011701583,156.19999671
20-lip-2023 17:30:10.001,79.27199954795833,156.19999671
20-lip-2023 17:30:11.002,79.02000065326683,156.19999671
20-lip-2023 17:30:12.002,78.62399846649168,156.19999671
20-lip-2023 17:30:13.002,78.37199957180019,156.19999671
20-lip-2023 17:30:14.003,77.47199959564205,156.19999671
20-lip-2023 17:30:15.003,76.42799632740025,156.19999671
20-lip-2023 17:30:16.004,75.27599745655061,156.19999671
20-lip-2023 17:30:17.005,74.33999665737156,156.19999671
20-lip-2023 17:30:18.003,73.79999804496765,156.19999671
20-lip-2023 17:30:19.004,74.23200105476371,156.19999671
20-lip-2023 17:30:20.005,74.41199830341338,156.19999671
20-lip-2023 17:30:21.005,74.62799637508397,156.19999671
20-lip-2023 17:30:22.005,74.77199966716762,156.19999671
20-lip-2023 17:30:23.004,74.9879977388382,156.19999671
20-lip-2023 17:30:24.005,74.80800049018853,156.19999671
20-lip-2023 17:30:25.007,75.2399966335297,156.19999671
20-lip-2023 17:30:26.006,75.34799910259244,156.19999671
20-lip-2023 17:30:27.007,75.42000074863427,156.19999671
20-lip-2023 17:30:28.008,75.74400128936759,156.19999671
20-lip-2023 17:30:29.009,75.81599606895452,156.19999671
20-lip-2023 17:30:30.010,75.70800046634668,156.19999671
20-lip-2023 17:30:31.010,75.81599606895452,156.19999671
20-lip-2023 17:30:32.010,75.59999799728394,156.19999671
20-lip-2023 17:30:33.011,75.27599745655061,156.19999671
20-lip-2023 17:30:34.010,75.09600020790094,156.19999671
20-lip-2023 17:30:35.010,74.7359988441467,156.19999671
20-lip-2023 17:30:36.011,74.05199693965915,156.19999671
20-lip-2023 17:30:37.011,73.69199557590491,156.19999671
20-lip-2023 17:30:38.012,72.50399588203436,156.19999671
20-lip-2023 17:30:39.013,71.53200112628929,156.19999671
20-lip-2023 17:30:40.013,70.7759975757599,156.19999671
20-lip-2023 17:30:41.014,69.91199842262267,156.19999671
20-lip-2023 17:30:42.014,69.26399734115603,156.19999671
20-lip-2023 17:30:43.015,68.47199983406063,156.19999671
20-lip-2023 17:30:44.016,67.82399875259398,156.19999671
20-lip-2023 17:30:45.018,67.32000096321099,156.19999671
20-lip-2023 17:30:46.017,66.77999548435218,156.19999671
20-lip-2023 17:30:47.018,65.98799797725678,156.19999671
20-lip-2023 17:30:48.018,65.48400018787379,156.19999671
20-lip-2023 17:30:49.018,64.33200131702415,156.19999671
20-lip-2023 17:30:51.020,63.755995015144435,156.19999671
20-lip-2023 17:30:52.020,63.32399887180327,156.19999671
20-lip-2023 17:30:53.019,62.74799943637845,156.19999671
20-lip-2023 17:30:54.019,61.344001670837315,156.19999671
20-lip-2023 17:30:56.020,60.047999507904024,156.19999671
20-lip-2023 17:30:58.021,58.85999981403347,156.19999671
20-lip-2023 17:30:59.022,58.35599515819558,156.19999671
20-lip-2023 17:31:00.022,58.06799544048317,154.39999676
20-lip-2023 17:31:02.022,59.363997603416465,154.39999676
20-lip-2023 17:31:03.022,60.227996756553694,154.39999676
20-lip-2023 17:31:04.023,61.09199590969092,154.39999676
20-lip-2023 17:31:06.022,62.67599779033662,154.39999676
20-lip-2023 17:31:07.024,63.575997766494766,154.39999676
20-lip-2023 17:31:08.024,64.7279966373444,154.39999676
20-lip-2023 17:31:09.024,66.05999962329861,154.39999676
20-lip-2023 17:31:10.024,66.0239988002777,154.39999676
20-lip-2023 17:31:11.024,64.62000103473656,154.39999676
20-lip-2023 17:31:12.026,63.03599915409086,154.39999676
20-lip-2023 17:31:13.025,62.208000823974544,156.19999671
20-lip-2023 17:31:14.025,61.811998637199395,156.19999671
20-lip-2023 17:31:15.026,61.632001388549725,156.19999671
20-lip-2023 17:31:17.025,61.991995885849065,156.19999671
20-lip-2023 17:31:18.025,62.67599779033662,156.19999671
20-lip-2023 17:31:19.025,63.72000105857842,156.19999671
20-lip-2023 17:31:20.025,64.54799938869473,156.19999671
20-lip-2023 17:31:22.025,65.33999689579014,156.19999671
20-lip-2023 17:31:23.029,65.84400155162803,156.19999671
20-lip-2023 17:31:24.025,66.45599494361886,156.19999671
20-lip-2023 17:31:25.025,66.63599905872343,156.19999671
20-lip-2023 17:31:26.025,67.03200124549858,156.19999671
20-lip-2023 17:31:28.025,65.59199579048163,156.19999671
20-lip-2023 17:31:29.026,65.08799800109864,156.19999671
20-lip-2023 17:31:30.026,64.76399746036532,156.19999671
20-lip-2023 17:31:31.026,64.47599774265291,156.19999671
20-lip-2023 17:31:32.026,64.29600049400324,156.19999671
20-lip-2023 17:31:33.026,64.47599774265291,156.19999671
20-lip-2023 17:31:34.026,64.7279966373444,156.19999671
20-lip-2023 17:31:35.026,65.08799800109864,156.19999671
20-lip-2023 17:31:36.026,65.44799936485288,156.19999671
20-lip-2023 17:31:37.026,65.69999825954437,156.19999671
20-lip-2023 17:31:38.027,66.09600044631952,156.19999671
20-lip-2023 17:31:39.025,66.38400016403193,156.19999671
20-lip-2023 17:31:40.027,66.45599494361886,156.19999671
20-lip-2023 17:31:41.028,66.38400016403193,156.19999671
20-lip-2023 17:31:42.026,66.49199576663977,156.19999671
20-lip-2023 17:31:43.027,66.34799934101102,156.19999671
20-lip-2023 17:31:44.027,66.49199576663977,156.19999671
20-lip-2023 17:31:45.028,66.67199988174434,156.19999671
20-lip-2023 17:31:46.028,66.3119985179901,156.19999671
20-lip-2023 17:31:47.028,65.84400155162803,156.19999671
20-lip-2023 17:31:48.028,65.2320012931823,156.19999671
20-lip-2023 17:31:49.028,65.66399743652346,156.19999671
20-lip-2023 17:31:50.028,66.42000098705284,156.19999671
20-lip-2023 17:31:51.028,67.32000096321099,156.19999671
20-lip-2023 17:31:52.028,66.13200126934044,156.19999671
20-lip-2023 17:31:53.028,64.65599499130258,156.19999671
20-lip-2023 17:31:54.028,63.35999969482418,156.19999671
20-lip-2023 17:31:55.028,62.85599503898629,156.19999671
20-lip-2023 17:31:56.028,62.42399889564513,156.19999671
20-lip-2023 17:31:57.028,61.95599506282815,156.19999671
20-lip-2023 17:31:58.028,62.279995603561474,156.19999671
20-lip-2023 17:31:59.029,62.42399889564513,156.19999671
20-lip-2023 17:32:00.029,63.07199997711177,156.19999671
20-lip-2023 17:32:01.029,63.07199997711177,154.39999676
20-lip-2023 17:32:02.029,63.684000235557505,154.39999676
20-lip-2023 17:32:03.031,64.40399609661108,154.39999676
20-lip-2023 17:32:04.031,64.51199856567382,154.39999676
20-lip-2023 17:32:05.031,64.1879980249405,156.19999671
20-lip-2023 17:32:06.032,63.467995297432026,156.19999671
20-lip-2023 17:32:07.032,62.96399750804903,156.19999671
20-lip-2023 17:32:08.033,62.3519972496033,156.19999671
20-lip-2023 17:32:09.033,61.703996168136655,156.19999671
20-lip-2023 17:32:10.032,61.27200002479549,156.19999671
20-lip-2023 17:32:11.033,61.16399755573275,156.19999671
20-lip-2023 17:32:12.033,60.73200141239158,156.19999671
20-lip-2023 17:32:13.033,60.659999766349756,156.19999671
20-lip-2023 17:32:14.033,60.37200004863735,156.19999671
20-lip-2023 17:32:15.034,60.227996756553694,156.19999671
20-lip-2023 17:32:16.034,60.227996756553694,156.19999671
20-lip-2023 17:32:17.034,60.839997014999426,156.19999671
20-lip-2023 17:32:18.035,61.09199590969092,156.19999671
20-lip-2023 17:32:19.034,60.947999484062166,156.19999671
20-lip-2023 17:32:20.034,61.27200002479549,156.19999671
20-lip-2023 17:32:21.034,61.27200002479549,156.19999671
20-lip-2023 17:32:22.034,62.02799670886998,156.19999671
20-lip-2023 17:32:23.034,61.95599506282815,156.19999671
20-lip-2023 17:32:24.035,61.920001106262134,156.19999671
20-lip-2023 17:32:25.036,62.45999971866604,156.19999671
20-lip-2023 17:32:26.037,62.74799943637845,156.19999671
20-lip-2023 17:32:27.038,62.85599503898629,156.19999671
20-lip-2023 17:32:28.037,63.21599640274053,156.19999671
20-lip-2023 17:32:29.038,63.396000517845096,156.19999671
20-lip-2023 17:32:30.039,63.35999969482418,156.19999671
20-lip-2023 17:32:31.038,63.53999694347385,156.19999671
20-lip-2023 17:32:32.038,63.755995015144435,156.19999671
20-lip-2023 17:32:33.038,63.575997766494766,156.19999671
20-lip-2023 17:32:34.039,62.49600054168695,156.19999671
20-lip-2023 17:32:35.040,61.920001106262134,156.19999671
20-lip-2023 17:32:36.041,61.703996168136655,156.19999671
20-lip-2023 17:32:37.040,61.37999562740333,156.19999671
20-lip-2023 17:32:38.041,60.58799812030793,156.19999671
20-lip-2023 17:32:39.041,59.86799539279946,156.19999671
20-lip-2023 17:32:40.041,58.896000637054385,156.19999671
20-lip-2023 17:32:41.041,57.63599929714201,156.19999671
20-lip-2023 17:32:42.041,53.81999788761141,156.19999671
20-lip-2023 17:32:43.043,46.61999807834627,156.19999671
20-lip-2023 17:32:44.043,37.187998740196235,156.19999671
20-lip-2023 17:32:45.042,28.439999589920035,156.19999671
20-lip-2023 17:32:46.045,28.079999942779523,156.19999671
20-lip-2023 17:32:47.044,31.06799958896636,156.19999671
20-lip-2023 17:32:48.043,35.78399754142765,156.19999671
20-lip-2023 17:32:49.044,40.75199782180789,156.19999671
20-lip-2023 17:32:50.043,44.92799716186528,156.19999671
20-lip-2023 17:32:51.043,48.74399857139588,156.19999671
20-lip-2023 17:32:52.043,52.19999861717224,156.19999671
20-lip-2023 17:32:53.043,55.1160000505447,156.19999671
20-lip-2023 17:32:54.044,54.863997722625754,156.19999671
20-lip-2023 17:32:55.044,57.27599793338777,156.19999671
20-lip-2023 17:32:56.043,59.83200143623344,156.19999671
20-lip-2023 17:32:57.044,61.3080008478164,156.19999671
20-lip-2023 17:32:58.044,62.13599917793272,156.19999671
20-lip-2023 17:32:59.043,62.67599779033662,156.19999671
20-lip-2023 17:33:00.044,62.67599779033662,156.19999671
20-lip-2023 17:33:01.044,62.999998331069946,156.19999671
20-lip-2023 17:33:02.046,62.63999696731571,156.19999671
20-lip-2023 17:33:03.046,60.08400033092494,156.19999671
20-lip-2023 17:33:04.046,58.82399899101256,156.19999671
20-lip-2023 17:33:05.048,57.4919994382858,156.19999671
20-lip-2023 17:33:06.048,53.711998851776116,156.19999671
20-lip-2023 17:33:07.048,51.08399713611607,156.19999671
20-lip-2023 17:33:08.048,50.50799770069125,156.19999671
20-lip-2023 17:33:09.049,49.211998970985405,156.19999671
20-lip-2023 17:33:10.048,48.59999871253967,156.19999671
20-lip-2023 17:33:11.048,48.45599885368347,156.19999671
20-lip-2023 17:33:12.048,47.30399998283383,156.19999671
20-lip-2023 17:33:13.049,47.0879984779358,157.99999666
20-lip-2023 17:33:14.050,47.01600026512142,157.99999666
20-lip-2023 17:33:15.049,47.01600026512142,157.99999666
20-lip-2023 17:33:16.050,48.6720003585815,157.99999666
20-lip-2023 17:33:17.049,50.68799838256837,157.99999666
20-lip-2023 17:33:18.050,51.6959973945618,157.99999666
20-lip-2023 17:33:19.050,52.84799969863889,157.99999666
20-lip-2023 17:33:20.051,53.38799831104279,157.99999666
20-lip-2023 17:33:21.051,53.711998851776116,157.99999666
20-lip-2023 17:33:22.050,54.25199746418002,157.99999666
20-lip-2023 17:33:23.051,55.29599729919437,157.99999666
20-lip-2023 17:33:24.050,55.47599798107149,157.99999666
20-lip-2023 17:33:25.050,56.519997816085834,157.99999666
20-lip-2023 17:33:26.051,56.26799892139434,157.99999666
20-lip-2023 17:33:27.051,55.58399701690678,157.99999666
20-lip-2023 17:33:28.051,56.08799823951722,157.99999666
20-lip-2023 17:33:29.050,56.159999885559046,157.99999666
20-lip-2023 17:33:30.050,55.872000167846636,157.99999666
20-lip-2023 17:33:31.050,55.79999852180481,157.99999666
20-lip-2023 17:33:32.050,56.77200014400478,157.99999666
20-lip-2023 17:33:33.051,57.27599793338777,157.99999666
20-lip-2023 17:33:34.050,57.8879981918335,157.99999666
20-lip-2023 17:33:35.051,58.35599515819558,157.99999666
20-lip-2023 17:33:36.051,59.03999706268314,157.99999666
20-lip-2023 17:33:37.052,59.83200143623344,157.99999666
20-lip-2023 17:33:38.052,60.12000115394585,157.99999666
20-lip-2023 17:33:39.053,59.939997038841284,157.99999666
20-lip-2023 17:33:40.053,60.5159964742661,157.99999666
20-lip-2023 17:33:41.053,60.947999484062166,157.99999666
20-lip-2023 17:33:42.053,61.235999201774575,157.99999666
20-lip-2023 17:33:43.054,61.632001388549725,157.99999666
20-lip-2023 17:33:44.053,61.48799809646607,157.99999666
20-lip-2023 17:33:45.053,61.632001388549725,157.99999666
20-lip-2023 17:33:46.053,61.02000113010399,157.99999666
20-lip-2023 17:33:47.053,60.19199593353278,157.99999666
20-lip-2023 17:33:48.053,59.7239989671707,157.99999666
20-lip-2023 17:33:49.053,59.29199595737464,157.99999666
20-lip-2023 17:33:50.053,58.46399762725832,157.99999666
20-lip-2023 17:33:51.053,58.24799955558774,157.99999666
20-lip-2023 17:33:52.054,56.84399835681916,157.99999666
20-lip-2023 17:33:53.053,56.627996851921125,157.99999666
20-lip-2023 17:33:54.056,56.48399699306492,157.99999666
20-lip-2023 17:33:55.057,55.943998380661014,157.99999666
20-lip-2023 17:33:56.057,55.872000167846636,157.99999666
20-lip-2023 17:33:57.057,55.69199948596952,157.99999666
20-lip-2023 17:33:58.059,55.18799826335908,157.99999666
20-lip-2023 17:33:59.059,55.29599729919437,157.99999666
20-lip-2023 17:34:00.060,54.89999854564667,157.99999666
20-lip-2023 17:34:01.061,55.83599934482572,157.99999666
20-lip-2023 17:34:02.060,56.08799823951722,157.99999666
20-lip-2023 17:34:03.061,57.05999986171719,157.99999666
20-lip-2023 17:34:04.062,57.20399972057339,157.99999666
20-lip-2023 17:34:05.063,58.06799544048317,157.99999666
20-lip-2023 17:34:06.063,58.75199734497073,157.99999666
20-lip-2023 17:34:07.063,58.9320014600753,157.99999666
20-lip-2023 17:34:08.064,58.896000637054385,157.99999666
20-lip-2023 17:34:09.065,56.48399699306492,157.99999666
20-lip-2023 17:34:10.066,52.55999998092648,157.99999666
20-lip-2023 17:34:11.065,50.76000002861019,157.99999666
20-lip-2023 17:34:12.066,49.03199828910829,157.99999666
20-lip-2023 17:34:13.066,48.38399720764164,157.99999666
20-lip-2023 17:34:14.067,47.37599819564821,157.99999666
20-lip-2023 17:34:15.067,46.15199767875674,157.99999666
20-lip-2023 17:34:16.067,45.53999742031101,157.99999666
20-lip-2023 17:34:17.067,45.2519977025986,157.99999666
20-lip-2023 17:34:18.067,45.82799713802342,157.99999666
20-lip-2023 17:34:19.067,46.8359995832443,157.99999666
20-lip-2023 17:34:20.067,47.19599751377109,157.99999666
20-lip-2023 17:34:21.068,48.34799981784818,157.99999666
20-lip-2023 17:34:22.069,48.27599817180635,157.99999666
20-lip-2023 17:34:23.070,48.6720003585815,157.99999666
20-lip-2023 17:34:24.070,48.45599885368347,157.99999666
20-lip-2023 17:34:25.072,48.88799843025208,157.99999666
20-lip-2023 17:34:26.074,48.995997466087374,157.99999666
20-lip-2023 17:34:27.074,49.35599882984161,157.99999666
20-lip-2023 17:34:28.074,49.42799704265599,157.99999666
20-lip-2023 17:34:29.074,49.53599951171873,157.99999666
20-lip-2023 17:34:30.076,50.14799977016446,157.99999666
20-lip-2023 17:34:31.076,50.83199824142457,157.99999666
20-lip-2023 17:34:32.076,51.08399713611607,157.99999666
20-lip-2023 17:34:33.075,50.39999866485596,157.99999666
20-lip-2023 17:34:34.077,51.0479997463226,157.99999666
20-lip-2023 17:34:35.076,51.08399713611607,157.99999666
20-lip-2023 17:34:36.077,51.660000004768335,157.99999666
20-lip-2023 17:34:37.077,52.01999793529512,157.99999666
20-lip-2023 17:34:38.078,51.76799904060363,157.99999666
20-lip-2023 17:34:39.078,52.811998875617974,157.99999666
20-lip-2023 17:34:40.079,53.09999859333038,157.99999666
20-lip-2023 17:34:41.078,52.73999722957615,157.99999666
20-lip-2023 17:34:42.079,52.19999861717224,157.99999666
20-lip-2023 17:34:43.081,52.055998758316036,157.99999666
20-lip-2023 17:34:44.080,51.73199821758271,157.99999666
20-lip-2023 17:34:45.082,51.947999722480745,157.99999666
20-lip-2023 17:34:46.083,53.24399845218659,157.99999666
20-lip-2023 17:34:47.084,54.863997722625754,157.99999666
20-lip-2023 17:34:48.084,55.72799687576298,157.99999666
20-lip-2023 17:34:49.085,56.77200014400478,157.99999666
20-lip-2023 17:34:50.085,57.3479995794296,157.99999666
20-lip-2023 17:34:51.085,58.35599515819558,157.99999666
20-lip-2023 17:34:52.084,57.4919994382858,157.99999666
20-lip-2023 17:34:53.085,56.231998098373424,157.99999666
20-lip-2023 17:34:54.086,54.972000191688494,157.99999666
20-lip-2023 17:34:55.085,53.38799831104279,157.99999666
20-lip-2023 17:34:56.085,52.66799901676177,157.99999666
20-lip-2023 17:34:57.085,51.51600014591213,157.99999666
20-lip-2023 17:34:58.088,51.2999986410141,157.99999666
20-lip-2023 17:34:59.087,51.0479997463226,157.99999666
20-lip-2023 17:35:00.088,50.79599741840366,157.99999666
20-lip-2023 17:35:01.087,50.43599948787687,157.99999666
20-lip-2023 17:35:02.089,50.50799770069125,157.99999666
20-lip-2023 17:35:03.088,50.61600016975399,157.99999666
20-lip-2023 17:35:04.089,50.50799770069125,157.99999666
20-lip-2023 17:35:05.088,50.47200031089778,157.99999666
20-lip-2023 17:35:06.089,50.65199755954745,157.99999666
20-lip-2023 17:35:07.089,50.68799838256837,157.99999666
20-lip-2023 17:35:08.089,50.867999064445485,157.99999666
20-lip-2023 17:35:09.090,51.155998782157894,157.99999666
20-lip-2023 17:35:10.091,50.93999727725986,156.19999671
20-lip-2023 17:35:11.092,50.72399920558928,156.19999671
20-lip-2023 17:35:12.094,50.21999798297884,156.19999671
20-lip-2023 17:35:13.093,50.50799770069125,156.19999671
20-lip-2023 17:35:14.094,50.43599948787687,156.19999671
20-lip-2023 17:35:15.095,49.67999937057493,156.19999671
20-lip-2023 17:35:16.094,48.56399788951876,156.19999671
20-lip-2023 17:35:17.095,46.872000406265215,156.19999671
20-lip-2023 17:35:18.095,45.216000312805136,156.19999671
20-lip-2023 17:35:19.096,43.88399732685093,156.19999671
20-lip-2023 17:35:20.096,38.12399953937529,156.19999671
20-lip-2023 17:35:21.098,31.9679995651245,156.19999671
20-lip-2023 17:35:22.099,27.395999754905688,156.19999671
20-lip-2023 17:35:23.099,23.29199862766268,156.19999671
20-lip-2023 17:35:24.099,20.915999239921575,156.19999671
20-lip-2023 17:35:25.100,20.375998910903945,156.19999671
20-lip-2023 17:35:26.101,21.095999921798693,156.19999671
20-lip-2023 17:35:27.103,22.17599886322023,156.19999671
20-lip-2023 17:35:28.104,23.436000203132608,156.19999671
20-lip-2023 17:35:29.105,24.299999356269836,156.19999671
20-lip-2023 17:35:30.109,25.919998626709003,156.19999671
20-lip-2023 17:35:31.110,29.951998107910185,156.19999671
20-lip-2023 17:35:32.109,33.9480001993179,156.19999671
20-lip-2023 17:35:33.110,36.0359998693466,156.19999671
20-lip-2023 17:35:34.110,37.872000644683794,156.19999671
20-lip-2023 17:35:35.111,39.635999773979165,156.19999671
20-lip-2023 17:35:36.110,41.36399808025362,156.19999671
20-lip-2023 17:35:37.112,43.09199981975553,156.19999671
20-lip-2023 17:35:38.112,42.551997774124175,156.19999671
20-lip-2023 17:35:39.113,41.83199847984315,156.19999671
20-lip-2023 17:35:40.113,42.29999887943268,156.19999671
20-lip-2023 17:35:41.113,42.22799723339085,156.19999671
20-lip-2023 17:35:42.115,41.975998338699355,156.19999671
20-lip-2023 17:35:43.117,41.93999751567844,156.19999671
20-lip-2023 17:35:44.118,41.867999302864064,156.19999671
20-lip-2023 17:35:45.118,41.867999302864064,156.19999671
20-lip-2023 17:35:46.118,41.83199847984315,157.99999666
20-lip-2023 17:35:47.121,41.291999867439245,157.99999666
20-lip-2023 17:35:48.118,41.0399975395203,157.99999666
20-lip-2023 17:35:49.118,40.53599975013731,157.99999666
20-lip-2023 17:35:50.121,40.3919998912811,157.99999666
20-lip-2023 17:35:51.120,40.13999756336216,157.99999666
20-lip-2023 17:35:52.120,39.923999491691575,157.99999666
20-lip-2023 17:35:53.120,39.74399880981446,157.99999666
20-lip-2023 17:35:54.122,39.67200059700008,157.99999666
20-lip-2023 17:35:55.122,38.772000620841936,157.99999666
20-lip-2023 17:35:56.124,37.04399888134003,157.99999666
20-lip-2023 17:35:57.124,35.027997424125715,157.99999666
20-lip-2023 17:35:58.124,29.69999921321869,157.99999666
20-lip-2023 17:35:59.124,23.975998815536514,157.99999666
